user_id,user_journey,subscription_type
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
88208,Homepage-Career tracks-Pricing-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Course certificate-Resources center-Pricing-Homepage-Pricing-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Checkout,Annual
96793,Homepage-Pricing-Coupon,Annual
96793,Homepage-Pricing-Coupon,Annual
97516,Other-Homepage-Courses-Coupon,Annual
97516,Other-Homepage-Courses-Coupon,Annual
97516,Other-Homepage-Courses-Coupon,Annual
102461,Instructors-Pricing-Homepage-Success stories-Pricing-Coupon,Annual
102461,Instructors-Pricing-Homepage-Success stories-Pricing-Coupon,Annual
102461,Instructors-Pricing-Homepage-Success stories-Pricing-Coupon,Annual
105172,Other-Coupon,Annual
105172,Other-Coupon,Annual
105172,Other-Coupon,Annual
105951,Coupon-Pricing-Checkout,Annual
105951,Coupon-Pricing-Checkout,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
108970,Homepage-Courses-Homepage-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Course certificate-Homepage-Course certificate-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career track certificate-Other-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Pricing-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Upcoming courses-Courses-Sign up-Courses-Homepage-Pricing-Checkout-Coupon,Annual
